latitude,longitude,calculated_host_listings_count,availability_365,neighbourhood,host_id
40.77102,-73.94671,2.0,0.0,201.0,69406365
40.68928,-73.93153,2.0,257.0,13.0,33069475
40.65336,-73.94345,2.0,188.0,60.0,23548583
40.76452,-73.99439,1.0,203.0,95.0,40219037
40.64913,-73.96379,1.0,7.0,74.0,7434416
40.75291,-73.92305,1.0,144.0,117.0,258651643
40.71096,-73.96575,5.0,211.0,214.0,222287033
40.78305,-73.98398,34.0,326.0,202.0,25237492
40.76407,-73.98579,2.0,0.0,95.0,1428501
40.80872,-73.93051,4.0,148.0,155.0,75275467
40.76882,-73.98699,52.0,323.0,95.0,1475015
40.63928,-73.91081,2.0,365.0,30.0,138006255
40.70188,-73.92062,1.0,0.0,28.0,30549225
40.78057,-73.95186,1.0,100.0,201.0,43888084
40.69825,-73.93725,1.0,0.0,28.0,23272375
40.82312,-73.94971,2.0,318.0,94.0,195137
40.80085,-73.96468,1.0,0.0,202.0,36279810
40.71627,-73.83768,1.0,85.0,79.0,16509151
40.68759,-73.92356,3.0,0.0,13.0,32357613
40.68868,-73.90655,4.0,329.0,28.0,119828457
40.74475,-74.00108,1.0,13.0,34.0,141713689
40.72765,-73.98634,1.0,0.0,64.0,38363621
40.72186,-73.97663,1.0,3.0,64.0,20433199
40.65937,-73.95906,1.0,321.0,159.0,520189
40.74112,-73.98009,232.0,326.0,112.0,107434423
40.7258,-73.87071,2.0,0.0,125.0,89000911
40.76457,-73.98525,1.0,0.0,95.0,7611383
40.76193,-73.94942,1.0,35.0,169.0,26005018
40.6954,-73.92596,1.0,90.0,28.0,61980894
40.78549,-73.94895,1.0,341.0,61.0,24363273
40.75636,-73.9939,7.0,365.0,95.0,914838
40.7438,-73.99751,1.0,47.0,34.0,39875363
40.74825,-73.94095,1.0,0.0,117.0,10826173
40.68409,-73.94154,1.0,60.0,13.0,1377444
40.71003,-73.96097,3.0,329.0,214.0,41059169
40.72848,-74.0012,1.0,5.0,92.0,196017028
40.83497,-73.9189,1.0,50.0,47.0,136104359
40.67584,-74.00057,1.0,23.0,31.0,80772013
40.76505,-73.97857,9.0,0.0,127.0,15310997
40.71783,-73.95036,3.0,0.0,214.0,14278133
40.80303,-73.96336,3.0,7.0,130.0,171214206
40.72843,-73.98581,8.0,310.0,64.0,245637171
40.81088,-73.95677,1.0,22.0,130.0,218770781
40.72786,-73.98693,1.0,0.0,64.0,4336010
40.72843,-73.99825,2.0,0.0,92.0,3137526
40.69301,-73.94551,1.0,244.0,13.0,7858405
40.78331,-73.97687,1.0,188.0,202.0,61295963
40.71134,-73.95192,1.0,0.0,214.0,9392189
40.7133,-73.94602,1.0,359.0,214.0,8300712
40.72532,-73.95338,2.0,272.0,91.0,12738054
40.70655,-73.95405,1.0,0.0,214.0,44785461
40.67321,-73.96574,1.0,0.0,158.0,6789857
40.73341,-74.00791,1.0,0.0,209.0,10036249
40.71048,-73.96292,1.0,0.0,214.0,4448551
40.75055,-73.99237,1.0,313.0,34.0,264837278
40.69081,-73.92679,1.0,13.0,13.0,25969105
40.68244,-73.93908,4.0,114.0,13.0,5942292
40.68288,-73.99799,2.0,48.0,31.0,896708
40.71898,-73.98347,1.0,357.0,119.0,230941034
40.71688,-73.84238,1.0,0.0,79.0,84279142
40.73034,-74.00135,1.0,44.0,92.0,5594198
40.70162,-73.99465,1.0,365.0,25.0,1417489
40.69117,-73.95876,1.0,342.0,13.0,7728010
40.71395,-73.96298,1.0,0.0,214.0,4624753
40.75966,-73.991,1.0,8.0,95.0,4923854
40.76456,-73.98818,7.0,225.0,95.0,197190247
40.78729,-73.97033,1.0,0.0,202.0,119464278
40.73337,-73.98828,1.0,336.0,64.0,20019392
40.69266,-73.9399,1.0,0.0,13.0,123453141
40.85311,-73.90861,2.0,282.0,131.0,45990565
40.77042,-73.96145,1.0,0.0,201.0,3390362
40.75095,-73.99542,1.0,7.0,34.0,44183725
40.73383,-73.99509,1.0,0.0,92.0,8525424
40.80393,-73.94046,5.0,325.0,61.0,2559004
40.68211,-73.94775,1.0,0.0,13.0,38294553
40.76992,-73.89719,1.0,6.0,54.0,160493366
40.69677,-73.98155,1.0,365.0,57.0,37424221
40.72766,-73.99976,2.0,0.0,92.0,9132087
40.6995,-73.93334,1.0,26.0,28.0,11768876
40.74725,-73.97404,327.0,318.0,137.0,219517861
40.68968,-73.85219,3.0,50.0,217.0,9284163
40.76979,-73.92019,1.0,0.0,4.0,39978385
40.68354,-73.9378,3.0,162.0,13.0,238957303
40.81245,-73.95131,1.0,277.0,94.0,163574555
40.74149,-73.99701,1.0,58.0,34.0,10414780
40.77069,-73.91977,1.0,24.0,4.0,266340106
40.73016,-74.00259,1.0,0.0,209.0,1484799
40.71492,-73.94124,1.0,323.0,214.0,10431172
40.73746,-73.98338,1.0,167.0,86.0,118539035
40.75438,-73.96576,1.0,0.0,127.0,5466759
40.69172,-73.96934,1.0,0.0,41.0,13617520
40.69271,-73.93943,6.0,251.0,13.0,73425483
40.64168,-73.95026,1.0,13.0,60.0,8960308
40.79532,-73.96344,1.0,0.0,202.0,55133987
40.76253,-73.98939,1.0,0.0,95.0,15074852
40.84615,-73.91546,1.0,241.0,131.0,248404100
40.79798,-73.93972,1.0,16.0,61.0,264593697
40.85783,-73.93117,1.0,0.0,206.0,2924286
40.69329,-73.91328,5.0,344.0,28.0,146345538
40.71702,-73.95732,1.0,0.0,214.0,6520264
40.71966,-73.95428,1.0,0.0,91.0,34676783
40.62827,-74.01078,2.0,89.0,58.0,186701037
40.74466,-73.95274,1.0,0.0,117.0,8785272
40.73029,-73.98836,1.0,5.0,64.0,61786922
40.75845,-73.9111,2.0,95.0,4.0,2312420
40.75334,-73.97278,1.0,0.0,127.0,4297109
40.69348,-73.94499,1.0,1.0,13.0,10975951
40.72677,-73.98194,1.0,0.0,64.0,85021301
40.64498,-73.98191,1.0,0.0,108.0,48421955
40.68782,-73.83348,7.0,180.0,164.0,258589420
40.76618,-73.98279,1.0,0.0,127.0,17551179
40.70134,-73.909,2.0,212.0,166.0,130074377
40.73492,-73.99604,1.0,11.0,92.0,259123
40.68237,-73.95257,1.0,0.0,13.0,41262382
40.72242,-73.99463,8.0,0.0,145.0,51913826
40.76685,-73.98644,39.0,320.0,95.0,2119276
40.68051,-73.99743,1.0,0.0,31.0,3088202
40.72594,-74.00136,1.0,0.0,178.0,17110907
40.78443,-73.98256,8.0,125.0,202.0,106837455
40.71433,-73.94026,2.0,0.0,214.0,153189324
40.81748,-73.94484,4.0,113.0,94.0,7202412
40.77979,-73.95379,1.0,0.0,201.0,7903711
40.76525,-73.98953,1.0,34.0,95.0,29936494
40.67704,-73.95957,1.0,13.0,51.0,17247001
40.62191,-73.93428,2.0,357.0,76.0,149867246
40.74968,-73.98951,1.0,0.0,34.0,38202756
40.7294,-73.97751,1.0,0.0,188.0,39726129
40.72311,-73.93819,2.0,0.0,91.0,4703687
40.6297,-74.0302,3.0,344.0,7.0,63866600
40.76128,-73.96463,1.0,0.0,201.0,1392440
40.72546,-73.94046,52.0,328.0,91.0,7503643
40.72297,-73.98604,1.0,0.0,64.0,10562062
40.77329,-73.9163,1.0,0.0,54.0,51663418
40.79226,-73.93895,1.0,32.0,61.0,21784104
40.76473,-73.99003,9.0,347.0,95.0,253906467
40.78544,-73.97869,1.0,0.0,202.0,7138636
40.67674,-73.99642,1.0,41.0,85.0,30066784
40.65433,-73.73638,3.0,46.0,171.0,144124452
40.69989,-73.92352,1.0,0.0,28.0,47113234
40.68477,-73.96799,1.0,14.0,41.0,349596
40.68754,-73.77488,4.0,137.0,185.0,217621677
40.72927,-74.00003,1.0,89.0,92.0,45499169
40.83815,-73.94385,1.0,129.0,206.0,226410935
40.72846,-73.95033,1.0,4.0,91.0,17204066
40.82325,-73.9478,1.0,0.0,94.0,3716130
40.71633,-73.9897,1.0,0.0,35.0,2642103
40.69483,-73.96403,1.0,333.0,41.0,60446325
40.67829,-73.9505,1.0,40.0,51.0,104569137
40.66989,-73.9436,1.0,18.0,51.0,169201555
40.7988,-73.96096,32.0,342.0,202.0,238321374
40.68538,-74.00056,1.0,189.0,43.0,1495141
40.65085,-74.0037,1.0,142.0,190.0,12235509
40.80403,-73.96479,1.0,39.0,130.0,7056141
40.70857,-73.95258,1.0,25.0,214.0,39329872
40.68792,-73.90993,1.0,112.0,28.0,260379800
40.75655,-73.96552,1.0,155.0,127.0,270119750
40.69183,-73.86523,8.0,320.0,217.0,263504959
40.80074,-73.91574,1.0,350.0,155.0,24660289
40.80063,-73.96936,1.0,197.0,202.0,188051537
40.74613,-74.00468,1.0,0.0,34.0,36726560
40.72812,-73.95619,1.0,4.0,91.0,3820994
40.75915,-73.99932,1.0,48.0,95.0,7403959
40.7177,-73.94612,1.0,157.0,214.0,13125226
40.75806,-73.82005,9.0,341.0,77.0,205745676
40.80102,-73.96669,3.0,130.0,202.0,266522456
40.69414,-73.94073,1.0,65.0,13.0,2113042
40.77368,-73.90499,8.0,327.0,54.0,139357580
40.57743,-73.84519,1.0,22.0,14.0,5369840
40.77719,-73.98312,1.0,225.0,202.0,247094998
40.75859,-73.99195,3.0,17.0,95.0,42998647
40.65068,-73.91811,3.0,125.0,60.0,207777872
40.78331,-73.91615,1.0,90.0,54.0,191577969
40.7248,-73.98774,1.0,5.0,64.0,2491844
40.74674,-73.82298,4.0,88.0,77.0,191571338
40.79527,-73.96666,1.0,0.0,202.0,185974751
40.67665,-73.97925,1.0,163.0,151.0,4938247
40.68338,-73.9078,1.0,29.0,28.0,1886695
40.6861,-73.92859,6.0,325.0,13.0,190981544
40.68121,-73.93038,3.0,262.0,13.0,6444987
40.75699,-73.98493,5.0,226.0,191.0,31626212
40.72577,-74.00279,1.0,0.0,178.0,6145679
40.78273,-73.95048,1.0,12.0,201.0,12825778
40.71332,-73.95591,1.0,47.0,214.0,14819229
40.76464,-73.95831,2.0,14.0,201.0,222077787
40.71697,-73.95919,1.0,0.0,214.0,9862206
40.67417,-73.96111,2.0,0.0,51.0,10055751
40.7768,-73.98217,1.0,5.0,202.0,103434234
40.74623,-73.94051,1.0,122.0,117.0,384654
40.70888,-73.95622,2.0,334.0,214.0,1433657
40.734,-73.86596,2.0,0.0,68.0,15743237
40.85925,-73.9297,1.0,18.0,103.0,168015754
40.74366,-73.98607,10.0,361.0,127.0,260577152
40.61693,-73.95354,1.0,57.0,128.0,273344288
40.63707,-73.93148,4.0,42.0,60.0,126176275
40.73776,-73.98418,1.0,12.0,86.0,66404497
40.74796,-73.98814,17.0,182.0,127.0,177174475
40.76182,-73.99003,1.0,0.0,95.0,10974421
40.72997,-73.98633,1.0,0.0,64.0,16911296
40.71276,-73.95897,1.0,235.0,214.0,87830046
40.62231,-74.02885,3.0,324.0,81.0,119029523
40.68732,-73.99245,1.0,2.0,43.0,2060383
40.77639,-73.84392,1.0,0.0,44.0,162430220
40.74759,-73.98889,13.0,283.0,127.0,211549023
40.76739,-73.9557,1.0,0.0,201.0,933378
40.73963,-73.99898,1.0,0.0,34.0,18342421
40.76273,-73.99192,1.0,88.0,95.0,258139060
40.78864,-73.97452,1.0,76.0,202.0,12446229
40.77005,-73.87691,5.0,166.0,59.0,37312959
40.59606,-73.77882,1.0,361.0,67.0,53206623
40.77141,-73.94985,1.0,0.0,201.0,162152103
40.67502,-73.96447,2.0,66.0,158.0,1406432
40.67092,-73.95301,1.0,0.0,51.0,29408218
40.74205,-73.97828,91.0,281.0,112.0,61391963
40.68066,-73.9457,1.0,83.0,13.0,132065326
40.72879,-73.97959,1.0,0.0,64.0,24672682
40.69164,-73.90577,1.0,0.0,28.0,161300062
40.68417,-73.91899,1.0,182.0,13.0,6833598
40.6773,-73.95001,1.0,0.0,51.0,7027191
40.8336,-73.94088,1.0,3.0,206.0,36651854
40.72258,-73.98148,2.0,0.0,64.0,5212097
40.68957,-73.97449,1.0,95.0,80.0,186851013
40.82138,-73.87603,1.0,249.0,179.0,8989844
40.6899,-73.93559,2.0,364.0,13.0,4181378
40.77616,-73.97994,1.0,0.0,202.0,6098059
40.71575,-73.94224,1.0,0.0,214.0,7271269
40.71201,-73.96048,1.0,0.0,214.0,13020369
40.67807,-73.8486,4.0,335.0,150.0,156547988
40.71044,-73.953,1.0,0.0,214.0,4993337
40.71527,-73.95946,1.0,83.0,214.0,8304751
40.75919,-73.99229,23.0,115.0,95.0,3191545
40.68309,-73.94219,1.0,231.0,13.0,1217241
40.84844,-73.93611,1.0,0.0,206.0,75916476
40.72455,-73.9783,1.0,0.0,64.0,948095
40.76188,-73.99806,18.0,365.0,95.0,95459395
40.67061,-73.93151,1.0,5.0,51.0,102347748
40.75154,-73.8907,1.0,31.0,104.0,23871497
40.76042,-73.92073,1.0,0.0,4.0,24614110
40.68991,-73.91179,3.0,80.0,28.0,64680664
40.68641,-73.96124,1.0,0.0,41.0,3094303
40.65953,-73.76923,7.0,179.0,183.0,244082709
40.73319,-73.87782,1.0,261.0,68.0,18873232
40.69627,-73.92705,6.0,7.0,28.0,268135013
40.76257,-73.98603,1.0,0.0,95.0,10461612
40.76258,-73.92141,2.0,36.0,4.0,20985328
40.83252,-73.94916,1.0,129.0,94.0,4417252
40.8101,-73.94021,1.0,208.0,94.0,88861099
40.66922,-73.94682,1.0,0.0,51.0,35422693
40.72322,-73.98689,2.0,7.0,64.0,222430446
40.68623,-73.92231,1.0,147.0,13.0,212171922
40.76409,-73.99122,91.0,0.0,95.0,61391963
40.71304,-73.96252,1.0,0.0,214.0,11680404
40.74929,-73.99658,1.0,44.0,34.0,100721907
40.75214,-73.8584,2.0,95.0,104.0,98697139
40.68315,-73.99387,2.0,0.0,31.0,48970186
40.69615,-73.92995,3.0,94.0,28.0,234270791
40.7476,-73.99195,1.0,358.0,34.0,17190169
40.62306,-73.96965,1.0,0.0,128.0,22610399
40.60544,-74.00137,2.0,364.0,5.0,256479489
40.70941,-73.93862,1.0,53.0,214.0,20346657
40.81144,-73.94386,3.0,244.0,94.0,130617332
40.70136,-73.99372,1.0,240.0,25.0,5173627
40.66933,-73.9252,1.0,130.0,51.0,114649
40.69301,-73.92683,1.0,0.0,28.0,70235809
40.89022,-73.9039,1.0,0.0,72.0,9332835
40.65924,-73.99685,2.0,0.0,190.0,96379433
40.69258,-73.96649,1.0,318.0,41.0,2360794
40.76553,-73.96262,1.0,0.0,201.0,4173419
40.76268,-73.98407,1.0,0.0,191.0,30350590
40.81041,-73.9445,1.0,360.0,94.0,49164778
40.74451,-73.99939,232.0,292.0,34.0,107434423
40.72451,-73.98094,1.0,0.0,64.0,410094
40.68649,-73.92255,1.0,90.0,13.0,17507326
40.79395,-73.94153,103.0,0.0,61.0,137358866
40.72372,-74.00277,1.0,281.0,178.0,2899508
40.63032,-73.9936,1.0,18.0,20.0,60983246
40.67944,-73.95238,2.0,0.0,13.0,24374791
40.76488,-73.9806,1.0,0.0,127.0,9187405
40.76043,-73.91465,1.0,364.0,4.0,81876750
40.71272,-73.94104,1.0,0.0,214.0,19484041
40.74481,-74.00148,3.0,6.0,34.0,25720293
40.79827,-73.96881,1.0,118.0,202.0,13451102
40.69533,-73.9132,1.0,0.0,28.0,19058010
40.69445,-73.91161,1.0,331.0,28.0,71224013
40.69482,-73.82551,5.0,0.0,164.0,22959695
40.67769,-73.95309,1.0,8.0,51.0,5659683
40.68398,-73.87039,6.0,0.0,52.0,101491116
40.67358,-73.94351,1.0,0.0,51.0,38832294
40.79901,-73.96135,32.0,317.0,202.0,238321374
40.68384,-73.99065,1.0,0.0,31.0,107158968
40.80681,-73.95119,1.0,79.0,94.0,34263302
40.68691,-73.91798,1.0,0.0,13.0,40110507
40.72399,-73.99426,232.0,341.0,145.0,107434423
40.71122,-73.96361,1.0,251.0,214.0,973036
40.76262,-73.99283,31.0,210.0,95.0,51501835
40.81436,-73.95399,1.0,5.0,94.0,269718824
40.76325,-73.98981,1.0,237.0,95.0,85013173
40.79229,-73.94962,1.0,0.0,61.0,36644635
40.71185,-73.96204,1.0,263.0,214.0,60252
40.663,-73.86723,1.0,19.0,63.0,187153824
40.71694,-73.83442,1.0,161.0,79.0,129875945
40.68056,-73.95372,1.0,4.0,13.0,41610771
40.76526,-73.9817,121.0,352.0,127.0,30283594
40.70761,-74.00513,96.0,38.0,73.0,12243051
40.67722,-73.95005,3.0,309.0,51.0,3530446
40.75802,-73.92851,1.0,47.0,4.0,11223389
40.77772,-73.94822,1.0,0.0,201.0,195057742
40.68479,-73.94416,1.0,14.0,13.0,4363908
40.78569,-73.97581,1.0,358.0,202.0,747698
40.61964,-74.02518,1.0,79.0,81.0,148049072
40.77111,-73.99128,1.0,4.0,95.0,3236741
40.68254,-73.99207,1.0,2.0,31.0,14140453
40.71914,-73.95709,1.0,363.0,214.0,31368679
40.73054,-73.98339,1.0,0.0,64.0,69944410
40.76195,-73.96056,1.0,329.0,201.0,103152379
40.65586,-73.95953,1.0,247.0,159.0,4103779
40.82094,-73.95622,1.0,155.0,94.0,15783878
40.69766,-73.90354,3.0,121.0,166.0,59808986
40.66587,-73.98206,1.0,89.0,182.0,10896859
40.69556,-73.96611,3.0,262.0,41.0,5453550
40.75596,-73.92798,1.0,83.0,4.0,156187884
40.81511,-73.94315,2.0,211.0,94.0,17430718
40.6762,-73.96671,2.0,187.0,158.0,279845
40.79376,-73.94679,4.0,115.0,61.0,68762417
40.70162,-73.91297,1.0,0.0,28.0,4143813
40.7578,-73.99211,6.0,280.0,95.0,30985759
40.79401,-73.96432,1.0,0.0,202.0,34021565
40.6884,-73.87253,6.0,202.0,52.0,619942
40.66034,-73.91416,5.0,191.0,26.0,166634
40.69203,-73.97088,1.0,0.0,80.0,25073318
40.85471,-73.93016,1.0,0.0,206.0,135932425
40.77578,-73.97794,1.0,0.0,202.0,3879284
40.7115,-73.9429,2.0,189.0,214.0,1750299
40.70862,-73.95432,1.0,0.0,214.0,5485733
40.76347,-73.9631,87.0,287.0,201.0,22541573
40.73216,-73.81841,1.0,241.0,110.0,92467975
40.75973,-73.99574,232.0,189.0,95.0,107434423
40.6692,-73.95054,5.0,226.0,51.0,210970608
40.77122,-73.99356,1.0,179.0,95.0,128175450
40.70355,-73.91803,4.0,0.0,28.0,130971031
40.64857,-73.94407,1.0,10.0,60.0,56757345
40.67392,-73.88892,8.0,356.0,63.0,74179880
40.65929,-73.99441,1.0,173.0,190.0,108902280
40.68033,-73.77753,1.0,76.0,105.0,2298141
40.64509,-73.94825,7.0,342.0,60.0,27974952
40.68717,-73.94557,1.0,0.0,13.0,4434595
40.73267,-74.00379,2.0,5.0,209.0,3579116
40.69747,-73.97506,25.0,310.0,80.0,230192510
40.65478,-73.95264,1.0,62.0,60.0,4094332
40.6435,-73.96065,1.0,0.0,74.0,14362628
40.6874,-73.94186,1.0,0.0,13.0,56730358
40.64684,-73.96068,1.0,0.0,74.0,331223
40.80854,-73.94305,1.0,0.0,94.0,2480467
40.82121,-73.87764,1.0,90.0,179.0,111586798
40.76002,-73.92252,2.0,71.0,4.0,75981937
40.8429,-73.93858,1.0,310.0,206.0,13743148
40.78674,-73.97243,8.0,346.0,202.0,15145088
40.71197,-73.96061,1.0,0.0,214.0,10316525
40.75755,-73.92854,1.0,18.0,4.0,108302188
40.70464,-74.00715,1.0,225.0,73.0,10914834
40.79931,-73.95238,1.0,35.0,94.0,30600933
40.69855,-73.85279,1.0,89.0,217.0,34023353
40.75864,-73.97035,2.0,188.0,127.0,173373234
40.73298,-73.98768,1.0,230.0,64.0,19168930
40.72268,-73.94163,1.0,42.0,91.0,42905152
40.83309,-73.94008,1.0,63.0,206.0,15139808
40.7722,-73.95272,1.0,0.0,201.0,74020712
40.78267,-73.97661,1.0,0.0,202.0,36207962
40.79037,-73.9445,1.0,0.0,61.0,5380471
40.70775,-74.01047,327.0,297.0,73.0,219517861
40.68374,-73.95012,1.0,0.0,13.0,22861607
40.78184,-73.98382,1.0,0.0,202.0,19975102
40.82226,-73.95569,3.0,310.0,94.0,216227
40.73324,-73.95304,2.0,23.0,91.0,138150256
40.76412,-73.92185,2.0,59.0,4.0,93732420
40.70402,-74.00964,1.0,362.0,73.0,29964121
40.69335,-73.93107,1.0,0.0,13.0,40571321
40.71657,-73.9597,1.0,0.0,214.0,4202236
40.76633,-73.9875,1.0,0.0,95.0,22658012
40.67347,-73.95833,1.0,15.0,51.0,14904449
40.68152,-73.94153,1.0,267.0,13.0,95485067
40.67262,-73.97372,1.0,2.0,151.0,6856247
40.69584,-73.98466,2.0,102.0,57.0,27275952
40.67797,-73.96783,1.0,0.0,158.0,5018185
40.71765,-73.93999,1.0,0.0,214.0,1797637
40.73405,-73.98862,1.0,335.0,86.0,96024343
40.7585,-73.98221,7.0,50.0,191.0,259087876
40.80026,-73.96425,1.0,0.0,202.0,171339086
40.74071,-73.89186,2.0,31.0,220.0,46712160
40.68567,-73.87985,1.0,192.0,52.0,66132548
40.76996,-73.95875,1.0,0.0,201.0,1965783
40.78263,-73.97623,1.0,7.0,202.0,90206857
40.6599,-73.98279,1.0,311.0,216.0,2706505
40.7859,-73.9779,1.0,0.0,202.0,50928025
40.75046,-73.85443,1.0,24.0,50.0,199745521
40.7219,-73.99669,1.0,0.0,145.0,576387
40.74197,-74.00409,1.0,0.0,34.0,21172422
40.67223,-73.93027,2.0,88.0,51.0,32418402
40.79005,-73.94929,2.0,0.0,61.0,155810605
40.68437,-73.93508,2.0,115.0,13.0,22200018
40.80513,-73.95445,2.0,0.0,94.0,66383919
40.80528,-73.95928,1.0,33.0,130.0,48967970
40.69994,-73.93224,2.0,169.0,28.0,103841276
40.76476,-73.99453,31.0,326.0,95.0,51501835
40.65068,-73.96073,2.0,37.0,74.0,51380878
40.74225,-73.97943,2.0,353.0,112.0,113251277
40.69207,-73.92312,1.0,0.0,28.0,30340506
40.73276,-73.95304,1.0,43.0,91.0,184467900
40.74751,-73.99483,12.0,338.0,34.0,16677326
40.75114,-73.99831,1.0,341.0,34.0,244602318
40.76021,-73.99197,5.0,0.0,95.0,198861577
40.59098,-73.80081,1.0,167.0,3.0,29474145
40.81906,-73.92806,2.0,363.0,47.0,5652395
40.76504,-73.99491,31.0,339.0,95.0,51501835
40.6769,-73.94483,3.0,319.0,51.0,13208084
40.74685,-73.97598,1.0,0.0,137.0,2829908
40.72775,-73.94944,1.0,256.0,91.0,267632589
40.69595,-73.98173,1.0,0.0,80.0,13030891
40.7625,-73.9869,1.0,200.0,95.0,169927
40.71485,-73.99157,1.0,0.0,35.0,7106711
40.71275,-73.96049,1.0,0.0,214.0,11914004
40.77813,-73.97574,2.0,0.0,202.0,29417940
40.6892,-73.9506,1.0,0.0,13.0,16539899
40.73125,-73.98675,2.0,0.0,64.0,10353278
40.74617,-73.91592,1.0,141.0,189.0,7822898
40.68957,-73.9457,1.0,0.0,13.0,89241337
40.69048,-73.92258,2.0,276.0,28.0,272127488
40.74089,-74.00181,1.0,328.0,34.0,3035426
40.7276,-73.94495,13.0,50.0,91.0,47554473
40.70999,-74.011,13.0,349.0,73.0,5144567
40.69467,-73.923,5.0,0.0,28.0,15787004
40.83855,-73.83167,1.0,0.0,173.0,132010409
40.67546,-73.7974,1.0,182.0,105.0,227919091
40.70777,-73.94816,1.0,362.0,214.0,1445060
40.65899,-73.97771,1.0,0.0,216.0,10180449
40.68326,-73.98004,1.0,254.0,19.0,101883929
40.68654,-73.86672,9.0,355.0,217.0,59156312
40.71908,-73.99446,1.0,0.0,119.0,11513446
40.66383,-73.92706,1.0,238.0,60.0,43302952
40.80201,-73.95774,2.0,7.0,94.0,3447309
40.75438,-73.99378,1.0,358.0,95.0,83819376
40.81646,-73.9369,1.0,0.0,94.0,44754726
40.71125,-73.96116,1.0,57.0,214.0,261768544
40.77125,-73.7809,2.0,72.0,11.0,256743247
40.83423,-73.94723,1.0,3.0,206.0,253681134
40.73278,-74.00053,1.0,0.0,209.0,4012934
40.88192,-73.86186,1.0,283.0,213.0,59795431
40.80334,-73.94681,2.0,106.0,94.0,234483148
40.69746,-73.92065,1.0,13.0,28.0,94946
40.71512,-73.79391,1.0,179.0,107.0,175276860
40.67589,-73.9287,1.0,0.0,51.0,40699990
40.71219,-73.96301,1.0,0.0,214.0,46325694
40.73492,-73.98079,2.0,88.0,86.0,117932348
40.78366,-73.97899,1.0,0.0,202.0,50904121
40.69034,-73.91976,1.0,7.0,28.0,71635863
40.71355,-73.98507,1.0,83.0,119.0,3906464
40.74418,-73.9999,1.0,0.0,34.0,26329486
40.73734,-73.99327,1.0,80.0,34.0,224001464
40.66795,-73.98053,1.0,126.0,151.0,5641193
40.80101,-73.9439,1.0,0.0,61.0,1522036
40.82511,-73.94961,2.0,150.0,94.0,172611460
40.79637,-73.93371,1.0,308.0,61.0,9767363
40.82025,-73.95206,1.0,0.0,94.0,19119771
40.72141,-73.98111,1.0,0.0,64.0,146638424
40.7828,-73.98348,8.0,157.0,202.0,26584499
40.83885,-73.94161,3.0,5.0,206.0,69862540
40.80746,-73.94001,1.0,357.0,61.0,39601665
40.70889,-73.94357,1.0,125.0,214.0,898412
40.69105,-73.97356,1.0,20.0,80.0,1564111
40.71103,-74.00845,1.0,35.0,73.0,141324173
40.7201,-73.81043,2.0,0.0,110.0,56265076
40.727,-73.88974,1.0,0.0,123.0,109012504
40.71568,-73.94415,1.0,3.0,214.0,57291936
40.76199,-73.98627,2.0,340.0,191.0,7112116
40.70627,-73.92223,1.0,0.0,28.0,5062254
40.82058,-73.95802,1.0,0.0,94.0,48056617
40.69103,-73.93933,17.0,85.0,13.0,201015598
40.71833,-73.7507,1.0,347.0,160.0,96856335
40.68388,-73.95019,15.0,345.0,13.0,6885157
40.66934,-73.77269,3.0,13.0,105.0,154037433
40.65438,-73.95624,1.0,163.0,74.0,11785148
40.80118,-73.96783,2.0,0.0,202.0,3718361
40.67894,-74.0128,1.0,76.0,162.0,1477833
40.70275,-73.93288,2.0,83.0,28.0,62925063
40.66307,-73.9834,1.0,18.0,182.0,3672503
40.73643,-73.95495,3.0,14.0,91.0,11612872
40.79446,-73.96651,10.0,311.0,202.0,17477908
40.70743,-74.00785,1.0,0.0,73.0,27186594
40.63543,-74.00701,7.0,365.0,20.0,62533391
40.67638,-73.91578,1.0,364.0,51.0,6181203
40.72059,-73.985,1.0,0.0,119.0,118715803
40.73334,-73.85433,1.0,364.0,79.0,17845064
40.79957,-73.96902,1.0,0.0,202.0,107786131
40.69498,-73.90698,1.0,365.0,28.0,17966682
40.7869,-73.97254,1.0,0.0,202.0,372206
40.75403,-73.91814,1.0,0.0,117.0,42008401
40.71785,-73.82066,1.0,178.0,110.0,10973901
40.65287,-73.96353,1.0,0.0,74.0,4044499
40.75901,-73.93404,2.0,123.0,117.0,79373189
40.69746,-73.9454,3.0,359.0,13.0,14061862
40.65039,-73.97254,1.0,0.0,216.0,124040560
40.66926,-73.991,1.0,0.0,85.0,27159049
40.72068,-73.99291,7.0,4.0,119.0,3256433
40.58518,-73.96846,1.0,87.0,89.0,263301212
40.64699,-73.96307,1.0,0.0,74.0,2236848
40.68586,-73.95875,1.0,0.0,13.0,2908554
40.68473,-73.93976,3.0,63.0,13.0,50052968
40.75583,-73.96836,1.0,0.0,127.0,234975196
40.71756,-73.99824,1.0,0.0,115.0,3582774
40.72832,-73.9852,1.0,28.0,64.0,8924899
40.75286,-73.99297,1.0,7.0,127.0,52917571
40.7997,-73.95946,1.0,325.0,202.0,263853262
40.69454,-73.99547,1.0,0.0,25.0,11064999
40.59934,-74.07836,4.0,177.0,46.0,43392243
40.70323,-73.92836,1.0,0.0,28.0,192349
40.76449,-73.96169,1.0,338.0,201.0,32295605
40.71343,-73.98826,1.0,0.0,119.0,6864230
40.74315,-73.91733,1.0,285.0,189.0,29871437
40.80653,-73.94942,1.0,9.0,94.0,25282730
